genres,title,item_id,year,playtime_forever
Utilities,XSplit,433800,2012,4010.0
Free to Play,XSplit,433800,2012,4010.0
Early Access,Smash Pixel Racing,455990,2016,101.0
Racing,Smash Pixel Racing,455990,2016,101.0
Action,Smash Pixel Racing,455990,2016,101.0
Indie,Smash Pixel Racing,455990,2016,101.0
Adventure,Farnham Fables,463110,2016,4272.0
Indie,Farnham Fables,463110,2016,4272.0
Casual,Farnham Fables,463110,2016,4272.0
Nudity,Farnham Fables,463110,2016,4272.0
Memes,Farnham Fables,463110,2016,4272.0
Visual Novel,Farnham Fables,463110,2016,4272.0
Point & Click,Farnham Fables,463110,2016,4272.0
Dating Sim,Farnham Fables,463110,2016,4272.0
Anime,Farnham Fables,463110,2016,4272.0
Female Protagonist,Farnham Fables,463110,2016,4272.0
Casual,Witches' Legacy: The Ties That Bind Collector's Edition,466100,2016,487.0
Adventure,Witches' Legacy: The Ties That Bind Collector's Edition,466100,2016,487.0
Hidden Object,Witches' Legacy: The Ties That Bind Collector's Edition,466100,2016,487.0
Simulation,Robot Arena III,363530,2016,1507.0
Sports,Robot Arena III,363530,2016,1507.0
Robots,Robot Arena III,363530,2016,1507.0
Building,Robot Arena III,363530,2016,1507.0
Action,Alien Attack: In Space,391310,2016,4529.0
Casual,Alien Attack: In Space,391310,2016,4529.0
Indie,Alien Attack: In Space,391310,2016,4529.0
Adventure,Alien Attack: In Space,391310,2016,4529.0
Simulation,Alien Attack: In Space,391310,2016,4529.0
Difficult,Alien Attack: In Space,391310,2016,4529.0
Pixel Graphics,Alien Attack: In Space,391310,2016,4529.0
Arcade,Alien Attack: In Space,391310,2016,4529.0
Action,PAC-MAN 256,455400,2016,2171.0
Arcade,PAC-MAN 256,455400,2016,2171.0
Casual,PAC-MAN 256,455400,2016,2171.0
Retro,PAC-MAN 256,455400,2016,2171.0
Multiplayer,PAC-MAN 256,455400,2016,2171.0
Singleplayer,PAC-MAN 256,455400,2016,2171.0
Local Multiplayer,PAC-MAN 256,455400,2016,2171.0
Memes,PAC-MAN 256,455400,2016,2171.0
4 Player Local,PAC-MAN 256,455400,2016,2171.0
Local Co-Op,PAC-MAN 256,455400,2016,2171.0
Adventure,Father´s Island,460940,2016,1493.0
Horror,Father´s Island,460940,2016,1493.0
Comedy,Father´s Island,460940,2016,1493.0
Indie,Father´s Island,460940,2016,1493.0
Dark Comedy,Father´s Island,460940,2016,1493.0
Psychological Horror,Father´s Island,460940,2016,1493.0
Simulation,Flight 787 - Advanced,490380,2016,6.0
Flight,Flight 787 - Advanced,490380,2016,6.0
Casual,My Little Kitties,407320,2016,9385.0
Indie,My Little Kitties,407320,2016,9385.0
Visual Novel,My Little Kitties,407320,2016,9385.0
Anime,My Little Kitties,407320,2016,9385.0
Nudity,My Little Kitties,407320,2016,9385.0
Casual,Card of spirits-卡灵,486850,2016,631.0
Card Game,Card of spirits-卡灵,486850,2016,631.0
Strategy,Card of spirits-卡灵,486850,2016,631.0
Anime,Card of spirits-卡灵,486850,2016,631.0
Adventure,Fairyland: Incursion,493760,2016,4664.0
RPG,Fairyland: Incursion,493760,2016,4664.0
Indie,Fairyland: Incursion,493760,2016,4664.0
RPGMaker,Fairyland: Incursion,493760,2016,4664.0
Board Game,Fairyland: Incursion,493760,2016,4664.0
Multiplayer,Fairyland: Incursion,493760,2016,4664.0
Anime,Fairyland: Incursion,493760,2016,4664.0
Casual,Zombie Pinball,458510,2016,181.0
Pinball,Zombie Pinball,458510,2016,181.0
Arcade,Zombie Pinball,458510,2016,181.0
Zombies,Zombie Pinball,458510,2016,181.0
Horror,Zombie Pinball,458510,2016,181.0
Free to Play,ChuSingura46+1 S,464780,2016,44044.0
Nudity,ChuSingura46+1 S,464780,2016,44044.0
Anime,ChuSingura46+1 S,464780,2016,44044.0
Visual Novel,ChuSingura46+1 S,464780,2016,44044.0
Sexual Content,ChuSingura46+1 S,464780,2016,44044.0
Mature,ChuSingura46+1 S,464780,2016,44044.0
Adventure,ChuSingura46+1 S,464780,2016,44044.0
Dating Sim,ChuSingura46+1 S,464780,2016,44044.0
Memes,ChuSingura46+1 S,464780,2016,44044.0
Romance,ChuSingura46+1 S,464780,2016,44044.0
Historical,ChuSingura46+1 S,464780,2016,44044.0
Indie,prog.1,453700,2016,231.0
Platformer,prog.1,453700,2016,231.0
Puzzle,prog.1,453700,2016,231.0
Puzzle-Platformer,prog.1,453700,2016,231.0
Controller,prog.1,453700,2016,231.0
Pixel Graphics,prog.1,453700,2016,231.0
Adventure,Affairs of the Court: Choice of Romance,492370,2013,320.0
RPG,Affairs of the Court: Choice of Romance,492370,2013,320.0
Indie,Affairs of the Court: Choice of Romance,492370,2013,320.0
Choose Your Own Adventure,Affairs of the Court: Choice of Romance,492370,2013,320.0
Choices Matter,Affairs of the Court: Choice of Romance,492370,2013,320.0
Interactive Fiction,Affairs of the Court: Choice of Romance,492370,2013,320.0
Text-Based,Affairs of the Court: Choice of Romance,492370,2013,320.0
Romance,Affairs of the Court: Choice of Romance,492370,2013,320.0
RPG,Dungeon of gain,340030,2016,6385.0
Indie,Dungeon of gain,340030,2016,6385.0
Rogue-like,Dungeon of gain,340030,2016,6385.0
Rogue-lite,Dungeon of gain,340030,2016,6385.0
Procedural Generation,Dungeon of gain,340030,2016,6385.0
Indie,simian.interface++,467780,2016,34.0
Casual,simian.interface++,467780,2016,34.0
Puzzle,simian.interface++,467780,2016,34.0
Action,Ace of Protectors,398150,2016,7749.0
Adventure,Ace of Protectors,398150,2016,7749.0
RPG,Ace of Protectors,398150,2016,7749.0
Indie,Ace of Protectors,398150,2016,7749.0
Anime,Ace of Protectors,398150,2016,7749.0
LEGO,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Star Wars,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Adventure,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Action,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Open World,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Comedy,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Co-op,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Sci-fi,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Funny,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Space,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Multiplayer,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Family Friendly,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Local Co-Op,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Singleplayer,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Female Protagonist,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Puzzle,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Story Rich,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Third Person,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Fantasy,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Survival,LEGO® STAR WARS™: The Force Awakens,438640,2016,88452.0
Indie,Chicken Assassin - Master of Humiliation,489610,2016,3765.0
RPG,Chicken Assassin - Master of Humiliation,489610,2016,3765.0
Clicker,Chicken Assassin - Master of Humiliation,489610,2016,3765.0
Casual,Chicken Assassin - Master of Humiliation,489610,2016,3765.0
Action,Chicken Assassin - Master of Humiliation,489610,2016,3765.0
Beat 'em up,Chicken Assassin - Master of Humiliation,489610,2016,3765.0
Adventure,Chicken Assassin - Master of Humiliation,489610,2016,3765.0
Indie,HardCube,493730,2016,1784.0
Casual,HardCube,493730,2016,1784.0
Adventure,HardCube,493730,2016,1784.0
Atmospheric,HardCube,493730,2016,1784.0
Great Soundtrack,HardCube,493730,2016,1784.0
Adventure,神明的一天世界(God's One Day World),490390,2016,6969.0
Visual Novel,神明的一天世界(God's One Day World),490390,2016,6969.0
Anime,神明的一天世界(God's One Day World),490390,2016,6969.0
Casual,神明的一天世界(God's One Day World),490390,2016,6969.0
Indie,神明的一天世界(God's One Day World),490390,2016,6969.0
Puzzle,神明的一天世界(God's One Day World),490390,2016,6969.0
Strategy,Cthulhu Realms,485000,2016,3380.0
Card Game,Cthulhu Realms,485000,2016,3380.0
Lovecraftian,Cthulhu Realms,485000,2016,3380.0
Simulation,Earth Space Colonies,437870,2016,471.0
Strategy,Earth Space Colonies,437870,2016,471.0
Indie,Earth Space Colonies,437870,2016,471.0
Survival,Earth Space Colonies,437870,2016,471.0
Space,Earth Space Colonies,437870,2016,471.0
City Builder,Earth Space Colonies,437870,2016,471.0
Free to Play,Vinyl,369030,2016,326.0
Casual,Vinyl,369030,2016,326.0
Indie,Vinyl,369030,2016,326.0
Action,Vinyl,369030,2016,326.0
Music,Vinyl,369030,2016,326.0
Visual Novel,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Anime,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
RPG,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Adventure,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Casual,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Nudity,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Strategy,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
JRPG,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Story Rich,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Romance,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Singleplayer,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Mature,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Great Soundtrack,Tomoyo After ~It's a Wonderful Life~ English Edition,462990,2016,28697.0
Sexual Content,Sonicomi,444140,2016,30520.0
Anime,Sonicomi,444140,2016,30520.0
Mature,Sonicomi,444140,2016,30520.0
Nudity,Sonicomi,444140,2016,30520.0
Visual Novel,Sonicomi,444140,2016,30520.0
Cute,Sonicomi,444140,2016,30520.0
Casual,Sonicomi,444140,2016,30520.0
Adventure,Sonicomi,444140,2016,30520.0
Dating Sim,Sonicomi,444140,2016,30520.0
FPS,Sonicomi,444140,2016,30520.0
Female Protagonist,Sonicomi,444140,2016,30520.0
Singleplayer,Sonicomi,444140,2016,30520.0
Story Rich,Sonicomi,444140,2016,30520.0
Shooter,Sonicomi,444140,2016,30520.0
Great Soundtrack,Sonicomi,444140,2016,30520.0
Memes,Sonicomi,444140,2016,30520.0
Comedy,Sonicomi,444140,2016,30520.0
Simulation,Sonicomi,444140,2016,30520.0
First-Person,Sonicomi,444140,2016,30520.0
Illuminati,Sonicomi,444140,2016,30520.0
Casual,Planet Driller,492170,2016,6023.0
Action,Planet Driller,492170,2016,6023.0
Adventure,Planet Driller,492170,2016,6023.0
Indie,Planet Driller,492170,2016,6023.0
Strategy,Planet Driller,492170,2016,6023.0
Adventure,The Temporal Invasion,454220,2016,13754.0
Indie,The Temporal Invasion,454220,2016,13754.0
Simulation,The Temporal Invasion,454220,2016,13754.0
Puzzle,The Temporal Invasion,454220,2016,13754.0
Alternate History,The Temporal Invasion,454220,2016,13754.0
Mystery,The Temporal Invasion,454220,2016,13754.0
Sci-fi,The Temporal Invasion,454220,2016,13754.0
Surreal,The Temporal Invasion,454220,2016,13754.0
Story Rich,The Temporal Invasion,454220,2016,13754.0
Historical,The Temporal Invasion,454220,2016,13754.0
Sports,Cricket Captain 2016,462700,2016,6315.0
Simulation,Cricket Captain 2016,462700,2016,6315.0
Puzzle,The Room Two,425580,2016,5022.0
Adventure,The Room Two,425580,2016,5022.0
Atmospheric,The Room Two,425580,2016,5022.0
Indie,The Room Two,425580,2016,5022.0
Horror,The Room Two,425580,2016,5022.0
Mystery,The Room Two,425580,2016,5022.0
Hidden Object,The Room Two,425580,2016,5022.0
Point & Click,The Room Two,425580,2016,5022.0
Singleplayer,The Room Two,425580,2016,5022.0
Short,The Room Two,425580,2016,5022.0
Steampunk,The Room Two,425580,2016,5022.0
Psychological Horror,The Room Two,425580,2016,5022.0
Lovecraftian,The Room Two,425580,2016,5022.0
Great Soundtrack,Furi,423230,2016,20834.0
Difficult,Furi,423230,2016,20834.0
Action,Furi,423230,2016,20834.0
Bullet Hell,Furi,423230,2016,20834.0
Hack and Slash,Furi,423230,2016,20834.0
Singleplayer,Furi,423230,2016,20834.0
Indie,Furi,423230,2016,20834.0
Cyberpunk,Furi,423230,2016,20834.0
Atmospheric,Furi,423230,2016,20834.0
Spectacle fighter,Furi,423230,2016,20834.0
Character Action Game,Furi,423230,2016,20834.0
Top-Down,Furi,423230,2016,20834.0
Fast-Paced,Furi,423230,2016,20834.0
Anime,Furi,423230,2016,20834.0
Story Rich,Furi,423230,2016,20834.0
Controller,Furi,423230,2016,20834.0
Arcade,Furi,423230,2016,20834.0
Stylized,Furi,423230,2016,20834.0
Sci-fi,Furi,423230,2016,20834.0
Beat 'em up,Furi,423230,2016,20834.0
Movie,RWBY: Volume 2,492470,2014,326.0
Anime,RWBY: Volume 2,492470,2014,326.0
Movie,RWBY: Volume 3,492510,2016,491.0
Anime,RWBY: Volume 3,492510,2016,491.0
Action,RWBY: Grimm Eclipse,418340,2016,270977.0
Hack and Slash,RWBY: Grimm Eclipse,418340,2016,270977.0
Female Protagonist,RWBY: Grimm Eclipse,418340,2016,270977.0
Anime,RWBY: Grimm Eclipse,418340,2016,270977.0
Co-op,RWBY: Grimm Eclipse,418340,2016,270977.0
Multiplayer,RWBY: Grimm Eclipse,418340,2016,270977.0
Adventure,RWBY: Grimm Eclipse,418340,2016,270977.0
Great Soundtrack,RWBY: Grimm Eclipse,418340,2016,270977.0
Online Co-Op,RWBY: Grimm Eclipse,418340,2016,270977.0
Indie,RWBY: Grimm Eclipse,418340,2016,270977.0
Beat 'em up,RWBY: Grimm Eclipse,418340,2016,270977.0
Third Person,RWBY: Grimm Eclipse,418340,2016,270977.0
Fighting,RWBY: Grimm Eclipse,418340,2016,270977.0
Spectacle fighter,RWBY: Grimm Eclipse,418340,2016,270977.0
Cute,RWBY: Grimm Eclipse,418340,2016,270977.0
Action RPG,RWBY: Grimm Eclipse,418340,2016,270977.0
Fantasy,RWBY: Grimm Eclipse,418340,2016,270977.0
Singleplayer,RWBY: Grimm Eclipse,418340,2016,270977.0
Team-Based,RWBY: Grimm Eclipse,418340,2016,270977.0
Memes,RWBY: Grimm Eclipse,418340,2016,270977.0
Adventure,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,496030,2016,293.0
Casual,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,496030,2016,293.0
Hidden Object,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,496030,2016,293.0
Movie,RWBY: Volume 1,490090,2011,300.0
Anime,RWBY: Volume 1,490090,2011,300.0
Indie,Conan the mighty pig,487700,2016,2873.0
Action,Conan the mighty pig,487700,2016,2873.0
Adventure,Conan the mighty pig,487700,2016,2873.0
Psychological Horror,Conan the mighty pig,487700,2016,2873.0
Nudity,Conan the mighty pig,487700,2016,2873.0
Gore,Conan the mighty pig,487700,2016,2873.0
Anime,Conan the mighty pig,487700,2016,2873.0
Platformer,Conan the mighty pig,487700,2016,2873.0
Female Protagonist,Conan the mighty pig,487700,2016,2873.0
Memes,Conan the mighty pig,487700,2016,2873.0
Indie,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Pixel Graphics,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Choices Matter,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Episodic,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Point & Click,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Adventure,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Great Soundtrack,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Story Rich,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Free to Play,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Female Protagonist,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Visual Novel,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Atmospheric,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Music,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
Singleplayer,The Lion's Song: Episode 1 - Silence,437160,2016,2391.0
RPG,Zezenia Online,497860,2008,898.0
Free to Play,Zezenia Online,497860,2008,898.0
Massively Multiplayer,Zezenia Online,497860,2008,898.0
Adventure,Zezenia Online,497860,2008,898.0
Action,Zezenia Online,497860,2008,898.0
Indie,Zezenia Online,497860,2008,898.0
2D,Zezenia Online,497860,2008,898.0
Indie,Shape Shifter,497050,2016,3119.0
Casual,Shape Shifter,497050,2016,3119.0
Action,Deep Space Dash,493650,2016,2144.0
Indie,Deep Space Dash,493650,2016,2144.0
Casual,Deep Space Dash,493650,2016,2144.0
Space,Deep Space Dash,493650,2016,2144.0
Sci-fi,Deep Space Dash,493650,2016,2144.0
Runner,Deep Space Dash,493650,2016,2144.0
Indie,Goblins and Grottos,389190,2016,409.0
Adventure,Goblins and Grottos,389190,2016,409.0
Casual,Goblins and Grottos,389190,2016,409.0
Action,Goblins and Grottos,389190,2016,409.0
Platformer,Goblins and Grottos,389190,2016,409.0
Pixel Graphics,Goblins and Grottos,389190,2016,409.0
Puzzle-Platformer,Goblins and Grottos,389190,2016,409.0
Fantasy,Goblins and Grottos,389190,2016,409.0
Dungeon Crawler,Goblins and Grottos,389190,2016,409.0
Level Editor,Goblins and Grottos,389190,2016,409.0
Comedy,Goblins and Grottos,389190,2016,409.0
Stealth,Goblins and Grottos,389190,2016,409.0
Parody,Goblins and Grottos,389190,2016,409.0
Physics,Goblins and Grottos,389190,2016,409.0
Retro,Goblins and Grottos,389190,2016,409.0
Funny,Goblins and Grottos,389190,2016,409.0
2D,Goblins and Grottos,389190,2016,409.0
Free to Play,Boid,314010,2016,26702.0
Strategy,Boid,314010,2016,26702.0
Indie,Boid,314010,2016,26702.0
Casual,Boid,314010,2016,26702.0
Action,Boid,314010,2016,26702.0
Multiplayer,Boid,314010,2016,26702.0
RTS,Boid,314010,2016,26702.0
Action,Radical Spectrum: Volume 1,486150,2016,3660.0
Casual,Mind Spheres,498660,2016,651.0
Indie,Mind Spheres,498660,2016,651.0
Sports,Mind Spheres,498660,2016,651.0
Puzzle,Mind Spheres,498660,2016,651.0
Action,Fossil Echo,466350,2016,2519.0
Adventure,Fossil Echo,466350,2016,2519.0
Indie,Fossil Echo,466350,2016,2519.0
Great Soundtrack,Fossil Echo,466350,2016,2519.0
Soundtrack,Fossil Echo,466350,2016,2519.0
Platformer,Fossil Echo,466350,2016,2519.0
2D,Fossil Echo,466350,2016,2519.0
Indie,Fly O'Clock,490820,2016,1783.0
Casual,Fly O'Clock,490820,2016,1783.0
Action,Fly O'Clock,490820,2016,1783.0
Pixel Graphics,Fly O'Clock,490820,2016,1783.0
Great Soundtrack,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Mystery,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Visual Novel,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Story Rich,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Anime,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Fantasy,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Cult Classic,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Horror,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Adventure,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Atmospheric,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Psychological Horror,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Philisophical,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Psychological,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Detective,Umineko When They Cry - Question Arcs,406550,2016,14934.0
Indie,Replica,496890,2016,3730.0
Adventure,Replica,496890,2016,3730.0
Pixel Graphics,Replica,496890,2016,3730.0
Puzzle,Replica,496890,2016,3730.0
Dystopian,Replica,496890,2016,3730.0
Hacking,Replica,496890,2016,3730.0
Story Rich,Replica,496890,2016,3730.0
Mystery,Replica,496890,2016,3730.0
Political,Replica,496890,2016,3730.0
Action,Tomato Jones,499460,2016,13.0
Adventure,Tomato Jones,499460,2016,13.0
Casual,Tomato Jones,499460,2016,13.0
Indie,Tomato Jones,499460,2016,13.0
Puzzle,Tomato Jones,499460,2016,13.0
